0.12820513,1.56410256,0.07692308,1.61538462,1.00000000,0.25641026,1.97435897,0.33333333,2.84615385,0.66666667,0.35897436,0.82051282
0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,1.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,1.00000000,5.00000000,1.00000000,0.00000000,3.00000000,0.00000000,3.00000000,0.00000000,4.00000000,2.00000000
0.05000000,0.61000000,0.03000000,0.62000000,0.38000000,0.10000000,0.76000000,0.13000000,1.08000000,0.26000000,0.14000000,-0.38000000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,4.00000000,1.00000000,5.00000000,1.00000000,1.00000000,3.00000000,1.00000000,3.00000000,0.00000000,0.00000000,-1.00000000
0.03000000,1.18000000,0.10000000,1.79000000,1.01000000,0.17000000,2.02000000,0.32000000,2.88000000,0.82000000,0.46000000,0.82000000
0.00000000,1.00000000,0.00000000,1.00000000,1.00000000,0.00000000,3.00000000,0.00000000,3.00000000,0.00000000,0.00000000,0.00000000
0.00000000,1.00000000,0.00000000,6.00000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,2.00000000,4.00000000,0.00000000
