0	10	148.125790392
6	7	122.449303708
0	2	98.9017605689
0	5	86.548792813
9	10	85.9125691133
5	7	84.056018981
5	6	80.3331325301
10	11	79.302278038
0	9	78.5991869168
0	1	60.5706191619
6	10	56.7994727889
9	11	44.2606988388
6	11	43.4498766191
1	5	29.9136832886
7	10	28.1705201049
1	8	26.0567671651
1	9	24.4848863725
7	8	24.0837239683
7	11	20.3416256976
0	8	20.0817447572
1	2	16.5423343403
2	5	16.5030843553
8	10	16.0646249413
4	8	14.8909079087
3	4	13.9410485437
5	11	13.6700228833
5	8	13.3597633136
3	7	13.0867327289
1	10	13.0595469124
1	3	11.7962776116
6	9	11.6773369139
3	10	11.4563845045
1	11	11.4399002186
3	9	10.8437264644
2	8	10.0711365001
1	6	9.94443196534
3	6	9.80444398955
4	6	9.62195694019
0	3	9.5215853525
3	5	9.31226537217
4	9	9.04720798641
3	8	8.94596713966
0	4	8.35705359211
2	4	8.34476208296
8	9	8.09608531826
2	7	8.04172137151
0	7	8.00671060857
5	9	7.65693100025
4	11	7.65404892428
0	11	7.19234512836
6	8	6.67825369525
5	10	6.66118385161
2	3	6.5
0	6	5.71006541607
1	4	5.6700520488
2	6	5.28470403353
2	9	5.03425976885
1	7	5.00619915563
4	7	4.60580447774
4	10	4.50464425223
8	11	4.07167943426
2	11	3.99802336754
7	9	3.64060606982
2	10	3.3069608169
4	5	2.85338968724
3	11	2.84120925841

