24	26	27.43281
24	27	27.37854
26	27	27.270324
25	27	21.7361791184
30	31	17.54607852
24	25	16.410165975
25	26	16.323777585
33	35	15.2354004107
34	35	14.103772782
27	35	13.7736262599
27	29	13.5599263579
27	30	13.4171097158
24	29	13.323825648
26	29	13.2435792288
30	35	12.3930945563
27	28	10.3948179868
27	33	10.0188730489
25	32	9.6324687
25	29	9.08697998571
25	33	8.59567169388
30	33	8.29724644286
28	32	8.12074190625
30	34	7.8064559188
29	34	6.33748474286
33	34	5.94125261439
28	33	5.893092375
27	31	5.36582151711
24	28	5.32294065
29	35	5.29084278
26	28	5.25861639
28	30	5.07789585
27	32	4.87877832237
27	34	4.53315530906
31	32	4.3750310625
28	34	3.97240010526
25	35	3.95642811696
25	30	3.81136100304
31	35	3.61185463125
24	32	3.519955575
26	32	3.459219345
25	28	3.40067298125
32	33	3.25458482143
28	29	3.02972973
24	31	2.9380455
26	31	2.8784673
30	32	2.8486782
25	34	2.70391847433
29	31	2.226573468
24	33	2.20904434286
28	31	2.19766224375
31	34	2.17539974436
26	33	2.15091689143
29	33	2.15091689143
24	30	1.95825492
26	30	1.900626552
29	30	1.900626552
25	31	1.59796155857
31	33	1.10427492857
28	35	1.09972790625
24	34	0.884334045113
26	34	0.828842833083
24	35	0.7670419875
26	35	0.7117841925
32	35	0.5316721875
29	32	0.40651362
32	34	0.311928360902

