2	3	229.166769057
0	1	203.693616943
10	11	174.836478893
5	6	169.676815398
0	5	105.977437737
9	10	87.6237638873
5	10	77.5572804385
3	4	66.2222773252
9	11	60.0749241831
1	3	59.002501777
6	7	53.5804451891
5	9	43.1068647032
7	11	40.3990143651
3	8	39.0921201502
0	3	38.7415565979
3	6	34.1047308685
3	11	33.7240124153
2	6	26.9258105883
0	6	26.5985707823
3	9	25.0183882908
5	11	24.564012491
1	2	23.8756414798
1	6	21.0380672709
6	11	20.3835921303
0	9	19.9096629677
1	8	19.7265879529
1	5	18.2691155604
4	6	18.2358400689
4	11	17.649192977
1	7	15.7518143617
3	10	15.3911911063
1	9	14.5709617659
1	11	14.1403666462
7	9	13.5724565186
2	4	13.3425352148
1	4	12.0244565042
6	10	11.5423915862
3	5	10.3783540301
5	8	9.70927504666
4	5	9.44755063591
2	8	9.24899637347
7	8	8.89690809413
6	8	8.85233543885
0	2	8.65996181336
0	8	8.28786970027
5	7	7.62122050661
1	10	6.8715997591
8	9	6.74140870829
0	4	6.53846319236
7	10	6.25419731878
2	11	6.19486846643
2	9	6.17209217364
4	9	6.11062087581
6	9	5.79038388468
8	11	5.34442708959
8	10	4.68250106233
4	7	4.67844819746
2	7	4.60374203574
0	11	4.17406270421
4	8	3.9622489035
0	7	3.81612189685
3	7	3.75111275745
4	10	3.735526292
0	10	3.34178423908
2	10	3.23886390678
2	5	3.1642391532

